condition,distance,structure,path,raw_probability,unattested_ngrams,dependency,n_gram,bootstrap_sample
Whether-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.1475263738653426e-07,[],RC,Bigram,6
Whether-subject,Long,Island,"['start', 'COMP_pol-int', 'SUBJ', 'end']",8.827578649151309e-11,"[('COMP_pol-int', 'SUBJ')]",RC,Bigram,6
Whether-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013253598356498895,[],RC,Bigram,6
Whether-object,Short,Island,"['start', 'OBJ', 'end']",0.013253598356498895,[],RC,Bigram,6
Whether-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.277403830609543e-07,[],RC,Bigram,6
Whether-object,Long,Island,"['start', 'COMP_pol-int', 'OBJ', 'end']",1.9325037637162473e-10,[],RC,Bigram,6
Adjunct,Short,noIsland,"['start', 'SUBJ', 'end']",0.03726577278891941,[],RC,Bigram,6
Adjunct,Short,Island,"['start', 'SUBJ', 'end']",0.03726577278891941,[],RC,Bigram,6
Adjunct,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.277403830609543e-07,[],RC,Bigram,6
Adjunct,Long,Island,"['start', 'ADJUNCT_adv', 'OBJ', 'end']",4.294452808258328e-12,"[('start', 'ADJUNCT_adv'), ('ADJUNCT_adv', 'OBJ')]",RC,Bigram,6
RC-predlink,Short,noIsland,"['start', 'SUBJ', 'end']",0.03726577278891941,[],RC,Bigram,6
RC-predlink,Short,Island,"['start', 'PREDLINK', 'end']",0.00018471841685073864,[],RC,Bigram,6
RC-predlink,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.277403830609543e-07,[],RC,Bigram,6
RC-predlink,Long,Island,"['start', 'ADJUNCT_rel', 'OBJ', 'end']",4.294452808258328e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'OBJ')]",RC,Bigram,6
RC-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03726577278891941,[],RC,Bigram,6
RC-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03726577278891941,[],RC,Bigram,6
RC-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.1475263738653426e-07,[],RC,Bigram,6
RC-subject,Long,Island,"['start', 'ADJUNCT_rel', 'SUBJ', 'end']",5.88505243276754e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'SUBJ')]",RC,Bigram,6
RC-Pcomp,Short,noIsland,"['start', 'SUBJ', 'end']",0.03726577278891941,[],RC,Bigram,6
RC-Pcomp,Short,Island,"['start', 'SUBJ', 'end']",0.03726577278891941,[],RC,Bigram,6
RC-Pcomp,Long,noIsland,"['start', 'COMP_nominal', 'ADJUNCT', 'OBJ', 'end']",2.4180852726144326e-09,[],RC,Bigram,6
RC-Pcomp,Long,Island,"['start', 'ADJUNCT_rel', 'ADJUNCT', 'OBJ', 'end']",1.1191212443256503e-13,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'ADJUNCT')]",RC,Bigram,6
Subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03733917564346266,[],RC,Bigram,7
Subject,Short,Island,"['start', 'SUBJ', 'end']",0.03733917564346266,[],RC,Bigram,7
Subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",8.808619150675696e-08,[],RC,Bigram,7
Subject,Long,Island,"['start', 'COMP_nominal', 'SUBJ', 'ADJUNCT', 'OBJ', 'end']",8.661821332709582e-15,"[('SUBJ', 'ADJUNCT')]",RC,Bigram,7
CNP,Short,noIsland,"['start', 'SUBJ', 'end']",0.03733917564346266,[],RC,Bigram,7
CNP,Short,Island,"['start', 'SUBJ', 'end']",0.03733917564346266,[],RC,Bigram,7
CNP,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.6960175155362817e-07,[],RC,Bigram,7
CNP,Long,Island,"['start', 'OBJ', 'COMP_nominal', 'OBJ', 'end']",5.866320665091221e-11,"[('OBJ', 'COMP_nominal')]",RC,Bigram,7
EQ,Short,noIsland,"['start', 'SUBJ', 'end']",0.03733917564346266,[],RC,Bigram,7
EQ,Short,Island,"['start', 'SUBJ', 'end']",0.03733917564346266,[],RC,Bigram,7
EQ,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",8.808619150675696e-08,[],RC,Bigram,7
EQ,Long,Island,"['start', 'COMP_wh-int', 'SUBJ', 'end']",8.477847951994281e-09,[],RC,Bigram,7
EQ-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013110752063901743,[],RC,Bigram,7
EQ-object,Short,Island,"['start', 'OBJ', 'end']",0.013110752063901743,[],RC,Bigram,7
EQ-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.6960175155362817e-07,[],RC,Bigram,7
EQ-object,Long,Island,"['start', 'COMP_wh-int', 'OBJ', 'end']",1.5839035438775342e-10,"[('COMP_wh-int', 'OBJ')]",RC,Bigram,7
Whether-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03733917564346266,[],RC,Bigram,7
Whether-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03733917564346266,[],RC,Bigram,7
Whether-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",8.808619150675696e-08,[],RC,Bigram,7
Whether-subject,Long,Island,"['start', 'COMP_pol-int', 'SUBJ', 'end']",6.991433862004986e-10,[],RC,Bigram,7
Whether-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013110752063901743,[],RC,Bigram,7
Whether-object,Short,Island,"['start', 'OBJ', 'end']",0.013110752063901743,[],RC,Bigram,7
Whether-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.6960175155362817e-07,[],RC,Bigram,7
Whether-object,Long,Island,"['start', 'COMP_pol-int', 'OBJ', 'end']",2.1832183983176822e-10,[],RC,Bigram,7
Adjunct,Short,noIsland,"['start', 'SUBJ', 'end']",0.03733917564346266,[],RC,Bigram,7
Adjunct,Short,Island,"['start', 'SUBJ', 'end']",0.03733917564346266,[],RC,Bigram,7
Adjunct,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.6960175155362817e-07,[],RC,Bigram,7
Adjunct,Long,Island,"['start', 'ADJUNCT_adv', 'OBJ', 'end']",4.2808203888582e-12,"[('start', 'ADJUNCT_adv'), ('ADJUNCT_adv', 'OBJ')]",RC,Bigram,7
RC-predlink,Short,noIsland,"['start', 'SUBJ', 'end']",0.03733917564346266,[],RC,Bigram,7
RC-predlink,Short,Island,"['start', 'PREDLINK', 'end']",0.00019301021535587443,[],RC,Bigram,7
RC-predlink,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.6960175155362817e-07,[],RC,Bigram,7
RC-predlink,Long,Island,"['start', 'ADJUNCT_rel', 'OBJ', 'end']",4.2808203888582e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'OBJ')]",RC,Bigram,7
RC-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03733917564346266,[],RC,Bigram,7
RC-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03733917564346266,[],RC,Bigram,7
RC-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",8.808619150675696e-08,[],RC,Bigram,7
RC-subject,Long,Island,"['start', 'ADJUNCT_rel', 'SUBJ', 'end']",5.875154505886543e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'SUBJ')]",RC,Bigram,7
RC-Pcomp,Short,noIsland,"['start', 'SUBJ', 'end']",0.03733917564346266,[],RC,Bigram,7
RC-Pcomp,Short,Island,"['start', 'SUBJ', 'end']",0.03733917564346266,[],RC,Bigram,7
RC-Pcomp,Long,noIsland,"['start', 'COMP_nominal', 'ADJUNCT', 'OBJ', 'end']",2.135020679849196e-09,[],RC,Bigram,7
RC-Pcomp,Long,Island,"['start', 'ADJUNCT_rel', 'ADJUNCT', 'OBJ', 'end']",1.116117245987347e-13,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'ADJUNCT')]",RC,Bigram,7
Subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.036961347347608565,[],RC,Bigram,8
Subject,Short,Island,"['start', 'SUBJ', 'end']",0.036961347347608565,[],RC,Bigram,8
Subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.4570370172203552e-07,[],RC,Bigram,8
Subject,Long,Island,"['start', 'COMP_nominal', 'SUBJ', 'ADJUNCT', 'OBJ', 'end']",1.4293466040448306e-14,"[('SUBJ', 'ADJUNCT')]",RC,Bigram,8
CNP,Short,noIsland,"['start', 'SUBJ', 'end']",0.036961347347608565,[],RC,Bigram,8
CNP,Short,Island,"['start', 'SUBJ', 'end']",0.036961347347608565,[],RC,Bigram,8
CNP,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",5.313272757840611e-07,[],RC,Bigram,8
CNP,Long,Island,"['start', 'OBJ', 'COMP_nominal', 'OBJ', 'end']",7.646999637622565e-11,"[('OBJ', 'COMP_nominal')]",RC,Bigram,8
EQ,Short,noIsland,"['start', 'SUBJ', 'end']",0.036961347347608565,[],RC,Bigram,8
EQ,Short,Island,"['start', 'SUBJ', 'end']",0.036961347347608565,[],RC,Bigram,8
EQ,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.4570370172203552e-07,[],RC,Bigram,8
EQ,Long,Island,"['start', 'COMP_wh-int', 'SUBJ', 'end']",2.3204208431854074e-08,[],RC,Bigram,8
EQ-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013419657040881034,[],RC,Bigram,8
EQ-object,Short,Island,"['start', 'OBJ', 'end']",0.013419657040881034,[],RC,Bigram,8
EQ-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",5.313272757840611e-07,[],RC,Bigram,8
EQ-object,Long,Island,"['start', 'COMP_wh-int', 'OBJ', 'end']",2.800382148756069e-10,"[('COMP_wh-int', 'OBJ')]",RC,Bigram,8
Whether-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.036961347347608565,[],RC,Bigram,8
Whether-subject,Short,Island,"['start', 'SUBJ', 'end']",0.036961347347608565,[],RC,Bigram,8
Whether-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.4570370172203552e-07,[],RC,Bigram,8
Whether-subject,Long,Island,"['start', 'COMP_pol-int', 'SUBJ', 'end']",1.228974469278526e-10,[],RC,Bigram,8
Whether-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013419657040881034,[],RC,Bigram,8
Whether-object,Short,Island,"['start', 'OBJ', 'end']",0.013419657040881034,[],RC,Bigram,8
Whether-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",5.313272757840611e-07,[],RC,Bigram,8
Whether-object,Long,Island,"['start', 'COMP_pol-int', 'OBJ', 'end']",3.015796160198843e-11,"[('COMP_pol-int', 'OBJ')]",RC,Bigram,8
Adjunct,Short,noIsland,"['start', 'SUBJ', 'end']",0.036961347347608565,[],RC,Bigram,8
Adjunct,Short,Island,"['start', 'SUBJ', 'end']",0.036961347347608565,[],RC,Bigram,8
Adjunct,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",5.313272757840611e-07,[],RC,Bigram,8
Adjunct,Long,Island,"['start', 'ADJUNCT_adv', 'OBJ', 'end']",4.3082802288554905e-12,"[('start', 'ADJUNCT_adv'), ('ADJUNCT_adv', 'OBJ')]",RC,Bigram,8
RC-predlink,Short,noIsland,"['start', 'SUBJ', 'end']",0.036961347347608565,[],RC,Bigram,8
RC-predlink,Short,Island,"['start', 'PREDLINK', 'end']",0.0001829325884602747,[],RC,Bigram,8
RC-predlink,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",5.313272757840611e-07,[],RC,Bigram,8
RC-predlink,Long,Island,"['start', 'ADJUNCT_rel', 'OBJ', 'end']",4.3082802288554905e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'OBJ')]",RC,Bigram,8
RC-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.036961347347608565,[],RC,Bigram,8
RC-subject,Short,Island,"['start', 'SUBJ', 'end']",0.036961347347608565,[],RC,Bigram,8
RC-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.4570370172203552e-07,[],RC,Bigram,8
RC-subject,Long,Island,"['start', 'ADJUNCT_rel', 'SUBJ', 'end']",5.852259377516791e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'SUBJ')]",RC,Bigram,8
RC-Pcomp,Short,noIsland,"['start', 'SUBJ', 'end']",0.036961347347608565,[],RC,Bigram,8
RC-Pcomp,Short,Island,"['start', 'SUBJ', 'end']",0.036961347347608565,[],RC,Bigram,8
RC-Pcomp,Long,noIsland,"['start', 'COMP_nominal', 'ADJUNCT', 'OBJ', 'end']",2.377857354020923e-09,[],RC,Bigram,8
RC-Pcomp,Long,Island,"['start', 'ADJUNCT_rel', 'ADJUNCT', 'OBJ', 'end']",1.1099553536017006e-13,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'ADJUNCT')]",RC,Bigram,8
Subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.0376860922198153,[],RC,Bigram,9
Subject,Short,Island,"['start', 'SUBJ', 'end']",0.0376860922198153,[],RC,Bigram,9
Subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",8.456178721037439e-08,[],RC,Bigram,9
Subject,Long,Island,"['start', 'COMP_nominal', 'SUBJ', 'ADJUNCT', 'OBJ', 'end']",8.601084920205883e-15,"[('SUBJ', 'ADJUNCT')]",RC,Bigram,9
CNP,Short,noIsland,"['start', 'SUBJ', 'end']",0.0376860922198153,[],RC,Bigram,9
CNP,Short,Island,"['start', 'SUBJ', 'end']",0.0376860922198153,[],RC,Bigram,9
CNP,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.602937955584001e-07,[],RC,Bigram,9
CNP,Long,Island,"['start', 'OBJ', 'COMP_nominal', 'OBJ', 'end']",5.933575557045999e-11,"[('OBJ', 'COMP_nominal')]",RC,Bigram,9
EQ,Short,noIsland,"['start', 'SUBJ', 'end']",0.0376860922198153,[],RC,Bigram,9
EQ,Short,Island,"['start', 'SUBJ', 'end']",0.0376860922198153,[],RC,Bigram,9
EQ,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",8.456178721037439e-08,[],RC,Bigram,9
EQ,Long,Island,"['start', 'COMP_wh-int', 'SUBJ', 'end']",1.245894670497679e-08,[],RC,Bigram,9
EQ-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013100734411446947,[],RC,Bigram,9
EQ-object,Short,Island,"['start', 'OBJ', 'end']",0.013100734411446947,[],RC,Bigram,9
EQ-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.602937955584001e-07,[],RC,Bigram,9
EQ-object,Long,Island,"['start', 'COMP_wh-int', 'OBJ', 'end']",5.814316227408286e-10,[],RC,Bigram,9
Whether-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.0376860922198153,[],RC,Bigram,9
Whether-subject,Short,Island,"['start', 'SUBJ', 'end']",0.0376860922198153,[],RC,Bigram,9
Whether-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",8.456178721037439e-08,[],RC,Bigram,9
Whether-subject,Long,Island,"['start', 'COMP_pol-int', 'SUBJ', 'end']",7.657981426226868e-11,"[('COMP_pol-int', 'SUBJ')]",RC,Bigram,9
Whether-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013100734411446947,[],RC,Bigram,9
Whether-object,Short,Island,"['start', 'OBJ', 'end']",0.013100734411446947,[],RC,Bigram,9
Whether-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.602937955584001e-07,[],RC,Bigram,9
Whether-object,Long,Island,"['start', 'COMP_pol-int', 'OBJ', 'end']",5.598971181948719e-11,"[('COMP_pol-int', 'OBJ')]",RC,Bigram,9
Adjunct,Short,noIsland,"['start', 'SUBJ', 'end']",0.0376860922198153,[],RC,Bigram,9
Adjunct,Short,Island,"['start', 'SUBJ', 'end']",0.0376860922198153,[],RC,Bigram,9
Adjunct,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.602937955584001e-07,[],RC,Bigram,9
Adjunct,Long,Island,"['start', 'ADJUNCT_adv', 'OBJ', 'end']",4.306900909191323e-12,"[('start', 'ADJUNCT_adv'), ('ADJUNCT_adv', 'OBJ')]",RC,Bigram,9
RC-predlink,Short,noIsland,"['start', 'SUBJ', 'end']",0.0376860922198153,[],RC,Bigram,9
RC-predlink,Short,Island,"['start', 'PREDLINK', 'end']",0.00019177104637723745,[],RC,Bigram,9
RC-predlink,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",3.602937955584001e-07,[],RC,Bigram,9
RC-predlink,Long,Island,"['start', 'ADJUNCT_rel', 'OBJ', 'end']",4.306900909191323e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'OBJ')]",RC,Bigram,9
RC-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.0376860922198153,[],RC,Bigram,9
RC-subject,Short,Island,"['start', 'SUBJ', 'end']",0.0376860922198153,[],RC,Bigram,9
RC-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",8.456178721037439e-08,[],RC,Bigram,9
RC-subject,Long,Island,"['start', 'ADJUNCT_rel', 'SUBJ', 'end']",5.890754943251437e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'SUBJ')]",RC,Bigram,9
RC-Pcomp,Short,noIsland,"['start', 'SUBJ', 'end']",0.0376860922198153,[],RC,Bigram,9
RC-Pcomp,Short,Island,"['start', 'SUBJ', 'end']",0.0376860922198153,[],RC,Bigram,9
RC-Pcomp,Long,noIsland,"['start', 'COMP_nominal', 'ADJUNCT', 'OBJ', 'end']",1.5468633038309675e-09,[],RC,Bigram,9
RC-Pcomp,Long,Island,"['start', 'ADJUNCT_rel', 'ADJUNCT', 'OBJ', 'end']",1.157398656065071e-13,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'ADJUNCT')]",RC,Bigram,9
Subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03674933425908967,[],RC,Bigram,10
Subject,Short,Island,"['start', 'SUBJ', 'end']",0.03674933425908967,[],RC,Bigram,10
Subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.5783500499473683e-07,[],RC,Bigram,10
Subject,Long,Island,"['start', 'COMP_nominal', 'SUBJ', 'ADJUNCT', 'OBJ', 'end']",1.59462036211326e-14,"[('SUBJ', 'ADJUNCT')]",RC,Bigram,10
CNP,Short,noIsland,"['start', 'SUBJ', 'end']",0.03674933425908967,[],RC,Bigram,10
CNP,Short,Island,"['start', 'SUBJ', 'end']",0.03674933425908967,[],RC,Bigram,10
CNP,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.946938686479826e-07,[],RC,Bigram,10
CNP,Long,Island,"['start', 'OBJ', 'COMP_nominal', 'OBJ', 'end']",7.224691254943674e-11,"[('OBJ', 'COMP_nominal')]",RC,Bigram,10
EQ,Short,noIsland,"['start', 'SUBJ', 'end']",0.03674933425908967,[],RC,Bigram,10
EQ,Short,Island,"['start', 'SUBJ', 'end']",0.03674933425908967,[],RC,Bigram,10
EQ,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.5783500499473683e-07,[],RC,Bigram,10
EQ,Long,Island,"['start', 'COMP_wh-int', 'SUBJ', 'end']",1.9641040584543942e-08,[],RC,Bigram,10
EQ-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013552967849080165,[],RC,Bigram,10
EQ-object,Short,Island,"['start', 'OBJ', 'end']",0.013552967849080165,[],RC,Bigram,10
EQ-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.946938686479826e-07,[],RC,Bigram,10
EQ-object,Long,Island,"['start', 'COMP_wh-int', 'OBJ', 'end']",2.55074837231645e-10,"[('COMP_wh-int', 'OBJ')]",RC,Bigram,10
Whether-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03674933425908967,[],RC,Bigram,10
Whether-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03674933425908967,[],RC,Bigram,10
Whether-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.5783500499473683e-07,[],RC,Bigram,10
Whether-subject,Long,Island,"['start', 'COMP_pol-int', 'SUBJ', 'end']",5.256299888816397e-11,"[('COMP_pol-int', 'SUBJ')]",RC,Bigram,10
Whether-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013552967849080165,[],RC,Bigram,10
Whether-object,Short,Island,"['start', 'OBJ', 'end']",0.013552967849080165,[],RC,Bigram,10
Whether-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.946938686479826e-07,[],RC,Bigram,10
Whether-object,Long,Island,"['start', 'COMP_pol-int', 'OBJ', 'end']",1.167291628009223e-10,[],RC,Bigram,10
Adjunct,Short,noIsland,"['start', 'SUBJ', 'end']",0.03674933425908967,[],RC,Bigram,10
Adjunct,Short,Island,"['start', 'SUBJ', 'end']",0.03674933425908967,[],RC,Bigram,10
Adjunct,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.946938686479826e-07,[],RC,Bigram,10
Adjunct,Long,Island,"['start', 'ADJUNCT_adv', 'OBJ', 'end']",4.3233023259600846e-12,"[('start', 'ADJUNCT_adv'), ('ADJUNCT_adv', 'OBJ')]",RC,Bigram,10
RC-predlink,Short,noIsland,"['start', 'SUBJ', 'end']",0.03674933425908967,[],RC,Bigram,10
RC-predlink,Short,Island,"['start', 'PREDLINK', 'end']",0.00019956394303770523,[],RC,Bigram,10
RC-predlink,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.946938686479826e-07,[],RC,Bigram,10
RC-predlink,Long,Island,"['start', 'ADJUNCT_rel', 'OBJ', 'end']",4.3233023259600846e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'OBJ')]",RC,Bigram,10
RC-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03674933425908967,[],RC,Bigram,10
RC-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03674933425908967,[],RC,Bigram,10
RC-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",1.5783500499473683e-07,[],RC,Bigram,10
RC-subject,Long,Island,"['start', 'ADJUNCT_rel', 'SUBJ', 'end']",5.8403332097959965e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'SUBJ')]",RC,Bigram,10
RC-Pcomp,Short,noIsland,"['start', 'SUBJ', 'end']",0.03674933425908967,[],RC,Bigram,10
RC-Pcomp,Short,Island,"['start', 'SUBJ', 'end']",0.03674933425908967,[],RC,Bigram,10
RC-Pcomp,Long,noIsland,"['start', 'COMP_nominal', 'ADJUNCT', 'OBJ', 'end']",2.425466427227916e-09,[],RC,Bigram,10
RC-Pcomp,Long,Island,"['start', 'ADJUNCT_rel', 'ADJUNCT', 'OBJ', 'end']",1.140054724901488e-13,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'ADJUNCT')]",RC,Bigram,10
Subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03732175244293433,[],RC,Bigram,11
Subject,Short,Island,"['start', 'SUBJ', 'end']",0.03732175244293433,[],RC,Bigram,11
Subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",7.924336479121468e-08,[],RC,Bigram,11
Subject,Long,Island,"['start', 'COMP_nominal', 'SUBJ', 'ADJUNCT', 'OBJ', 'end']",7.912272263792904e-15,"[('SUBJ', 'ADJUNCT')]",RC,Bigram,11
CNP,Short,noIsland,"['start', 'SUBJ', 'end']",0.03732175244293433,[],RC,Bigram,11
CNP,Short,Island,"['start', 'SUBJ', 'end']",0.03732175244293433,[],RC,Bigram,11
CNP,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.358434533841361e-07,[],RC,Bigram,11
CNP,Long,Island,"['start', 'OBJ', 'COMP_nominal', 'OBJ', 'end']",7.261662017148775e-11,"[('OBJ', 'COMP_nominal')]",RC,Bigram,11
EQ,Short,noIsland,"['start', 'SUBJ', 'end']",0.03732175244293433,[],RC,Bigram,11
EQ,Short,Island,"['start', 'SUBJ', 'end']",0.03732175244293433,[],RC,Bigram,11
EQ,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",7.924336479121468e-08,[],RC,Bigram,11
EQ,Long,Island,"['start', 'COMP_wh-int', 'SUBJ', 'end']",1.2969020957814024e-08,[],RC,Bigram,11
EQ-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013353072657616734,[],RC,Bigram,11
EQ-object,Short,Island,"['start', 'OBJ', 'end']",0.013353072657616734,[],RC,Bigram,11
EQ-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.358434533841361e-07,[],RC,Bigram,11
EQ-object,Long,Island,"['start', 'COMP_wh-int', 'OBJ', 'end']",5.808549730678932e-10,[],RC,Bigram,11
Whether-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03732175244293433,[],RC,Bigram,11
Whether-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03732175244293433,[],RC,Bigram,11
Whether-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",7.924336479121468e-08,[],RC,Bigram,11
Whether-subject,Long,Island,"['start', 'COMP_pol-int', 'SUBJ', 'end']",1.2351448531251454e-10,[],RC,Bigram,11
Whether-object,Short,noIsland,"['start', 'OBJ', 'end']",0.013353072657616734,[],RC,Bigram,11
Whether-object,Short,Island,"['start', 'OBJ', 'end']",0.013353072657616734,[],RC,Bigram,11
Whether-object,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.358434533841361e-07,[],RC,Bigram,11
Whether-object,Long,Island,"['start', 'COMP_pol-int', 'OBJ', 'end']",9.03552180327834e-11,[],RC,Bigram,11
Adjunct,Short,noIsland,"['start', 'SUBJ', 'end']",0.03732175244293433,[],RC,Bigram,11
Adjunct,Short,Island,"['start', 'SUBJ', 'end']",0.03732175244293433,[],RC,Bigram,11
Adjunct,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.358434533841361e-07,[],RC,Bigram,11
Adjunct,Long,Island,"['start', 'ADJUNCT_adv', 'OBJ', 'end']",4.3026294301325425e-12,"[('start', 'ADJUNCT_adv'), ('ADJUNCT_adv', 'OBJ')]",RC,Bigram,11
RC-predlink,Short,noIsland,"['start', 'SUBJ', 'end']",0.03732175244293433,[],RC,Bigram,11
RC-predlink,Short,Island,"['start', 'PREDLINK', 'end']",0.00020659139605462798,[],RC,Bigram,11
RC-predlink,Long,noIsland,"['start', 'COMP_nominal', 'OBJ', 'end']",4.358434533841361e-07,[],RC,Bigram,11
RC-predlink,Long,Island,"['start', 'ADJUNCT_rel', 'OBJ', 'end']",4.3026294301325425e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'OBJ')]",RC,Bigram,11
RC-subject,Short,noIsland,"['start', 'SUBJ', 'end']",0.03732175244293433,[],RC,Bigram,11
RC-subject,Short,Island,"['start', 'SUBJ', 'end']",0.03732175244293433,[],RC,Bigram,11
RC-subject,Long,noIsland,"['start', 'COMP_nominal', 'SUBJ', 'end']",7.924336479121468e-08,[],RC,Bigram,11
RC-subject,Long,Island,"['start', 'ADJUNCT_rel', 'SUBJ', 'end']",5.881642157738788e-12,"[('start', 'ADJUNCT_rel'), ('ADJUNCT_rel', 'SUBJ')]",RC,Bigram,11
